"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2"
"5d3066eb-f690-4dc1-884c-f15700afe0f8","individual","male","Rutgerus RESCIUS [COE] // Rutgerus Rescius [CWE] // Rescius, Rutgerus (Dryopolitanus) [ALLEN]","maaseik_BE_gid_2791964","Maaseik, in Limburg","1497","1497-01-01","1","1497","1497-12-31","leuven_BE_gid_2792482","Louvain","1545","1545-10-02","0","1545"
"5d3c02c9-c4dc-4175-87c6-b75d0f05468f","individual","male","Gerardus LISTRIUS [COE] // Gerardus Listrius [CWE] // Lister, Gerard (Listrius, Lystrius) [ALLEN]","rhenen_NL_gid_2748185","Rhenen","1485","1485-01-01","1","1485","1485-12-31","amersfoort_NL_gid_2759821","Amersfoort","1523","1523-01-01","1","1546"
"5d9c5574-6453-40b7-8ca4-c8d02014de77","individual","male","JOHANNES MARIA Armoricus [COE] // Johannes a Mera [CWE] // Maria, John [ALLEN]","ciriè_IT_gid_3178650","Ciriè, north of Turin","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"5db11e3f-86ac-4123-a298-ca0b37f82283","individual","male","Hermann von WIED [COE] // Hermann von Wied [CWE] // Wied, Hermann von [ALLEN]","altwied_DE_gid_2956764","Wied","1477","1477-01-14","0","1477","1477-01-14","altwied_DE_gid_2956764","Wied near Koblenz","1552","1552-08-15","0","1552"
"5db60c17-a438-44d5-a51d-d37e07212e43","individual","male","Louis de VERS [COE] // Louis de Vers [CWE] // Vers, Louis de [ALLEN]","unknown_location_in_the_franche_comté_FR_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1533","1533-12-05","0","1533"
"5de4f6ab-f3c5-437a-b24c-4841949e5f6d","individual","male","Nikolaus ELLENBOG [COE] // Nikolaus Ellenbog [CWE] // Ellenbog, Nicholas [ALLEN]","biberach_DE_gid_2949423","Biberach","1481","1481-03-18","0","1481","1481-03-18","kloster_ottobeuren_DE_gid_8030045","Ottobeuren","1543","1543-06-06","0","1543"
"5de89ee0-c88e-4ef7-94a0-3ef4ece27471","individual","male","Emperor CHARLES V [COE] // Charles V / Prince Charles [CWE] // Charles V [ALLEN]","gent_BE_gid_2797656","Ghent","1500","1500-02-24","0","1500","1500-02-24","monasterio_de_yuste_ES_gid_6452898","San Jerónimo de Yuste","1558","1558-09-21","0","1558"
"5e12ac25-9d0b-4a2e-b3c8-85ed1da4f27c","individual","male","Iñigo LÓPEZ de Mendoza y Zúñiga [COE] // Iñigo López de Mendoza y Zúñiga [CWE] // Mendoza, Inigo Lopez de [ALLEN]","aranda_de_duero_ES_gid_3129877","Miranda de Duero","1489","1489-01-01","1","1489","1489-12-31","rome_IT_gid_3169070","Rom","1535","1535-06-09","0","1535"
"5e2127d6-a06d-4577-a140-2ae4a4b2e66b","individual","male","Franciscus RUPILIUS [COE] // Franciscus Rupilius [CWE] // Rupilius, Franciscus [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"5e60590c-a292-4f53-8c45-81a5fdf5d038","individual","male","QUINTINUS [COE] // Quintinus [CWE] // Quintin, Jean [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"5f1fa9b9-5e95-42a9-acc1-04036b51b02e","individual","male","Gervasius WAIN [COE] // Gervasius Wain [CWE] // Wain, Gervase [ALLEN]","memmingen_DE_gid_2871992","Memmingen (Schwaben)","1491","1491-01-01","1","1491","1491-12-31","abbey_josaphat_lès_chartres_FR_gid_unknown","Benedictine abbey of Josaphat, near Chartres","1554","1554-12-14","0","1554"
"5f404095-5748-48c8-bba6-a92d57da5e7f","individual","male","Maximilian (II) of BURGUNDY [COE] // Maximilian (II) of Burgundy [CWE] // Burgundy, Maximilian of [ALLEN]","bergen_op_zoom_NL_gid_2759145","Bergen op Zoom","1514","1514-07-28","0","1514","1514-07-28","langbroek_NL_gid_2750473","Langbroek","1558","1558-06-04","0","1558"
"5f4d5e89-d3fe-44b0-899f-8d10839e4908","individual","male","Léonard de GRUYÈRES [COE] // Léonard de Gruyères [CWE] // Gruyères, Léonard de [ALLEN]","neuchâtel_CH_gid_2659496","Neuchâtel","NULL","NULL","1","NULL","NULL","gent_BE_gid_2797656","Ghent","1540","1540-04-02","1","1540"
"5fb65533-6d12-416c-b4ae-7c007bf271a0","individual","male","Philip (I) of BURGUNDY [COE] // Philip of Burgundy [CWE] // Burgundy, Philip of [ALLEN]","brussels_BE_gid_2800866","Brussels","1464","1464-01-01","1","1464","1464-12-31","wijk_bij_duurstede_NL_gid_2744483","Wijk bij Duurstede","1524","1524-04-07","0","1524"
"5fc7b5ba-15e5-4b6c-a90d-14ecb734b9ea","individual","male","Leonhard MÜLLER [COE] // Leonhard Müller [CWE] // Muller, Leonard [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1525","1525-04-10","1","1525"
"60e8aab1-680d-4c9f-820d-b35ec2836880","individual","male","Ortwinus GRATIUS [COE] // Ortwinus Gratius [CWE] // Gratius, Ortuinus [ALLEN]","holtwick_DE_gid_2900069","Holtwick bei Coesfeld/Westfalen","1480","1480-01-01","1","1480","1480-12-31","köln_DE_gid_2886242","Köln","1542","1542-05-22","0","1542"
"60fc3005-ee0b-47c9-adb7-0dc21f3c5381","individual","male","Juan Ginés de SEPÚLVEDA [COE] // Juan Ginés de Sepúlveda [CWE] // Sepulveda, Juan Gines de [ALLEN]","pozoblanco_ES_gid_2512340","Pozoblanco","1490","1490-01-01","1","1490","1490-12-31","pozoblanco_ES_gid_2512340","Pozoblanco","1573","1573-11-17","0","1573"
"614f699c-a9ee-4b3c-85f6-c1b7fbd83762","individual","male","Francesco CIGALINI [COE] // Francesco Cigalini [CWE] // Cigalinus [ALLEN]","como_IT_gid_3178229","Como","1489","1489-01-01","1","1489","1489-12-31","como_IT_gid_3178229","Como","1551","1551-07-05","0","1551"
"62272faa-e848-4077-9cbb-0cf6d7cf2468","individual","male","Pieter de CORTE [COE] // Pieter de Corte [CWE] // Curtius, P. [ALLEN]","brugge_BE_gid_2800931","Bruges","1491","1491-01-01","1","1491","1491-12-31","brugge_BE_gid_2800931","Bruges","1567","1567-10-17","0","1567"
"626c0dde-e152-4394-87c3-8a0ede0a683c","individual","male","Konrad HERESBACH [COE] // Konrad Heresbach [CWE] // Heresbach, Conrad [ALLEN]","mettmann_DE_gid_2871535","Heresbach, near Düsseldorf","1496","1496-08-02","0","1496","1496-08-02","rees_DE_gid_2849548","Lorward","1576","1576-10-14","0","1576"
"627c1776-db7d-4571-84ce-eb47c9e0a596","individual","male","Damião de GOIS [COE] // Damião de Gois [CWE] // Goes, Damian A (Lusitanus) [ALLEN]","alenquer_PT_gid_2272036","Alenquer","1502","1502-02-02","0","1502","1502-02-02","alcobaça_PT_gid_2272147","Alcobaça","1574","1574-01-30","0","1574"
"629a6c0e-2c46-4067-9787-15225d9902b8","individual","male","Pierre VITRÉ [COE] // Pierre Vitré [CWE] // Viterius, Petrus [ALLEN]","unknown_location_in_france_FR_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","paris_FR_gid_2988507","Paris","1540","1540-05-19","0","1540"
"62b9d18e-616e-4018-b700-7c7c1ce30f10","individual","male","Johannes FALCO [COE] // Johannes Falco [CWE] // Falcon, John [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"62c44de5-56b0-4246-b8fc-21144773c103","individual","male","Jakob WIMPFELING [COE] // Jakob Wimpfeling [CWE] // Wimpfeling, James [ALLEN]","sélestat_FR_gid_2975233","Sélestat","1450","1450-07-25","0","1450","1450-07-25","sélestat_FR_gid_2975233","Sélestat","1528","1528-11-15","0","1528"
"62ef8b11-62fe-4cd7-b137-1fbca96c7a84","individual","male","Johann HUTTICH [COE] // Johann Huttich [CWE] // Huttich, John [ALLEN]","strinz_trinitatis_DE_gid_2825809","Strinz in the Taunus","1490","1490-01-01","1","1490","1490-12-31","strasbourg_FR_gid_2973783","Straßburg","1544","1544-03-04","0","1544"
"634edd96-2003-467f-b52b-26420e5ef1e7","individual","male","Richard BERE [COE] // Richard Bere [CWE] // Bere, Richard [ALLEN]","beer_GB_gid_2656018","prob. Beer, in Somerset","1455","1455-01-01","1","1455","1455-12-31","glastonbury_abbey_GB_gid_7627243","Glastonbury","1525","1525-01-20","0","1525"
"639f3ce8-be9f-4993-b200-3fcde3a3b4e9","individual","male","Andrea ALCIATI [COE] // Andrea Alciati [CWE] // Alciati, Andrea [ALLEN]","alzate_brianza_IT_gid_6535114","Alzate Brianza bei Como","1492","1492-05-08","0","1492","1492-05-08","pavia_IT_gid_3171366","Pavia","1550","1550-01-12","0","1550"
"63fb2e8a-5bf8-4246-bf06-5dfc1ee61886","individual","male","Lodovico RICCHIERI [COE] // Lodovico Ricchieri [CWE] // Caelius Rhodiginus (Ludovicus Caelius Richerius) [ALLEN]","rovigo_IT_gid_3168843","Rovigo","1469","1469-01-01","1","1469","1469-12-31","rovigo_IT_gid_3168843","Rovigo","1525","1525-01-01","1","1525"
"641a4985-2d1e-43e8-af51-56b4e44904e5","group","female","[Nuns of Cologne] [COE] // Nuns of Cologne [CWE] // Cologne, Nuns [ALLEN]","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL"
"6468bc3f-1e61-4811-8cfd-b17dc3cad6e1","individual","male","Gerrit van ASSENDELFT [COE] // Gerrit van Assendelft [CWE] // Assendelft, Gerard of [ALLEN]","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown","1488","1488-01-01","1","1488","1488-12-31","the_hague_NL_gid_2747373","'s-Gravenhage","1558","1558-12-07","0","1558"
"6501f190-cd82-4329-bffa-b4f327732bb9","individual","male","Gabriël OFHUYS [COE] // Gabriël Ofhuys [CWE] // Ofhuys, Gabriel [ALLEN]","unknown_location_in_belgium_BE_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","brussels_BE_gid_2800866","Brussels","1535","1535-06-22","0","1535"
"6521d55b-0c9f-422a-a244-c961517b368c","individual","male","Johannes Baptista LAURENTIA [COE] // Johannes Baptista Laurentia [CWE] // Laurentia, Ioannes Baptista [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"658736d9-240b-4cfc-9042-13e3f9a08613","individual","male","Johann KOLER [COE] // Johann Koler [CWE] // Choler, John [ALLEN]","landsberg_am_lech_DE_gid_2881509","Unknown, possibly Landsberg","NULL","NULL","1","NULL","NULL","augsburg_DE_gid_2954172","prob. Augsburg","1538","1538-03-01","1","1538"
"659e23ae-a28c-4a79-8cbb-8fc2120de332","individual","male","Johann Georg PAUMGARTNER [COE] // Johann Georg Paumgartner [CWE] // Paungartner, John George [ALLEN]","augsburg_DE_gid_2954172","Augsburg","1515","1515-01-01","1","1515","1515-12-31","augsburg_DE_gid_2954172","Augsburg","1570","1570-06-29","0","1570"
"66647e81-9602-4f9c-a371-d147dcd97ebc","individual","male","Benedetto GIOVIO [COE] // Benedetto Giovio [CWE] // Jovius, B. [ALLEN]","como_IT_gid_3178229","Como","1471","1471-01-01","1","1471","1471-12-31","como_IT_gid_3178229","Como","1545","1545-08-03","0","1545"
"668a3fe8-6148-4b0d-920f-b200587f1e6f","individual","male","Franciscus CASSANDER [COE] // Franciscus Cassander [CWE] // Cassander, Francis [ALLEN]","colmars_FR_gid_3024292","Colmars (Département Alpes-de-Haute-Provence)","NULL","NULL","1","NULL","NULL","carpentras_FR_gid_3028542","Carpentras","1537","1537-09-26","0","1537"
"679b78d2-62c9-4e93-b113-219877ee1263","corporate body","not applicable","[Swiss Confederation] [COE] // The Swiss Confederation [CWE] // Swiss Confederacy [ALLEN]","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL"
"68add1e0-6f2d-4337-a54c-4effecafa94f","individual","male","Andrzej ZEBRZYDOWSKI [COE] // Andrzej Zebrzydowski [CWE] // Zebrzydowski, Andreas [ALLEN]","więcbork_PL_gid_3082364","Więcbork, Poland","1496","1496-01-01","1","1496","1496-12-31","września_PL_gid_3081324","Września, Poland","1560","1560-05-23","0","1560"
"68daf841-f9de-4c12-9bc1-80d9c856c4e2","individual","male","Thomas CROMWELL [COE] // Thomas Cromwell [CWE] // Cromwell, Thomas (Cronveldius) [ALLEN]","putney_GB_gid_2639835","Putney","1485","1485-01-01","1","1485","1485-12-31","london_GB_gid_2643743","London","1540","1540-07-28","0","1540"
"68dc883c-645b-4097-8e9e-1df2015b7628","individual","male","Jan van CAMPEN [COE] // Jan van Campen [CWE] // John Campensis [ALLEN]","kampen_NL_gid_2753106","Kampen, in Overijssel","1491","1491-08-01","0","1491","1491-08-01","freiburg_DE_gid_2925177","Freiburg","1538","1538-09-07","0","1538"
"68e9f7d5-7c19-4579-bcfb-1205839871dd","individual","male","Nikolaus GERBEL [COE] // Nikolaus Gerbel [CWE] // Gerbell, Nicholas [ALLEN]","pforzheim_DE_gid_2853969","Pforzheim","1485","1485-01-01","1","1485","1485-12-31","strasbourg_FR_gid_2973783","Straßburg","1560","1560-01-20","0","1560"
"68f29024-d03b-49df-8761-25347fb05b59","individual","male","Pedro MEXÍA [COE] // Pedro Mexía [CWE] // Mexia, Peter [ALLEN]","sevilla_ES_gid_2510911","Seville","1499","1499-01-01","1","1499","1499-12-31","sevilla_ES_gid_2510911","Sevilla","1551","1551-01-07","0","1551"
"68f64a84-5587-4a5b-990a-8e6b0533a614","individual","male","Ernest, duke of BAVARIA [COE] // Duke Ernest of Bavaria [CWE] // Ernest, Duke of Bavaria [ALLEN]","munich_DE_gid_2867714","München","1500","1500-06-13","0","1500","1500-06-13","kłodzko_PL_gid_3096053","Glatz","1560","1560-12-07","0","1560"
"6914c095-2042-4763-b7ec-9fef44c2dc83","individual","male","Vincentius THEODERICI [COE] // Vincentius Theoderici [CWE] // Theodorici, Vincentius (Bucenta) [ALLEN]","beverwijk_NL_2758998","Beverwijk","1481","1481-01-01","1","1481","1481-12-31","unknown_location_XX_gid_unknown","Unknown","1526","1526-08-04","0","1526"
"6914dc8d-6f89-4a11-96d6-cf2b24e5615c","individual","male","William TATE [COE] // William Tate [CWE] // Tate, William [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1540","1540-09-10","1","1540"
"698a8292-0389-4512-b33a-638d473f3fe9","individual","male","Petrus MERBELIUS [COE] // Petrus Merbelius [CWE] // Merbelius, Petrus [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"69e585a9-41c8-4eee-84ad-e1d11f53cf96","corporate body","not applicable","[Franciscans] [COE] // Franciscans [CWE] // Franciscans [ALLEN]","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL"
"69f6d19c-a959-4777-bb5b-baaf425da484","individual","male","Georgius AMELIUS [COE] // Georgius Amelius [CWE] // Amelius, Georgius [ALLEN]","unknown_location_in_moravia_CZ_gid_unknown","Unknown, in Moravia","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1541","1541-10-28","0","1541"
"6a49315c-d60d-4bdf-b0cd-1a1c7daa3394","individual","male","Jan STERCKE [COE] // Jan Stercke [CWE] // Stercke, J. [ALLEN]","meerbeke_BE_gid_2791507","Meerbeke","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1535","1535-04-05","0","1535"
"6ac52cc2-ec92-4f71-a6b7-54dc74c8256f","individual","male","Francesco II SFORZA [COE] // Francesco II Sforza [CWE] // Sforza, Francesco Maria [ALLEN]","milano_IT_gid_3173435","Milano","1495","1495-02-04","0","1495","1495-02-04","milano_IT_gid_3173435","Milano","1535","1535-11-01","0","1535"
"6ad65b32-0c34-4f83-986e-60847d5caa5f","individual","male","Nicolas BARBIER [COE] // Nicolas Barbier [CWE] // Barbirius, Nicolaus [ALLEN]","arras_FR_gid_3036784","prob. Arras","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"6b48a1dc-8a01-423f-87ba-2a65eb3dadc4","individual","male","Jean de PINS [COE] // Jean de Pins [CWE] // Pins, Jean de [ALLEN]","toulouse_FR_gid_2972315","Toulouse","1470","1470-01-01","1","1470","1470-12-31","toulouse_FR_gid_2972315","Toulouse","1537","1537-11-01","0","1537"
"6bd6eb34-d5f1-47fe-bfaf-82f0aa28031d","individual","male","Hermannus BUSCHIUS [COE] // Hermann von dem Busche [CWE] // Busch, Hermann [ALLEN]","sassenberg_DE_gid_2841351","Sassenberg bei Warendorf/Westfalen","1468","1468-01-01","1","1468","1468-12-31","dülmen_DE_gid_2934662","Dülmen/Westfalen","1534","1534-04-01","1","1534"
"6bed3cc3-243f-4296-a95e-ef216f654fe1","individual","male","Bernardo BOERIO [COE] // Bernardo Boerio [CWE] // Boerio, Bernard [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"6c1bd8b8-946e-4ccf-af86-9c914fe45046","individual","male","Christoph ESCHENFELDER [COE] // Christoph Eschenfelder [CWE] // Eschenfelder, Christoph [ALLEN]","groß_gerau_DE_gid_2915613","Groß-Gerau","1470","1470-01-01","1","1470","1470-12-31","boppard_DE_gid_2946366","Boppard","1547","1547-04-27","0","1547"
"6c67cb9e-9b36-4dbd-844a-34b5ea2723b7","individual","male","EDMOND [COE] // Edmond [CWE] // Edmund [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"6c7338b2-0ab5-4405-b755-85a00096bbce","individual","male","Adriaan van der KAMMEN [COE] // Adriaan van der Kammen [CWE] // Vanderkammen, Hadrian [ALLEN]","mechelen_BE_gid_2791537","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1540","1540-09-20","0","1540"
"6d1d76aa-5d23-451c-9ee3-16e26fcb48e9","individual","male","Louis de BERQUIN [COE] // Louis de Berquin [CWE] // Berquin, Louis de [ALLEN]","passy_IT_gid_2988394","Vieux-Berquin","1490","1490-01-01","1","1490","1490-12-31","paris_FR_gid_2988507","Paris","1529","1529-04-17","0","1529"
"6e0b7a03-9516-45ca-a355-5c18365520dc","individual","male","Christoph von CARLOWITZ [COE] // Christoph von Carlowitz [CWE] // Carlowitz, Christoph [ALLEN]","hermsdorf_DE_gid_2905909","Hermsdorf, north of Dresden","1507","1507-12-13","1","1507","1507-12-14","červený_hrádek_CZ_gid_3077957","Červeny Hrádek (Rothenhaus), Jirkov, in Bohemia","1578","1578-01-08","0","1578"
"6e75d4d4-b66f-4221-a4c6-728e5862c253","individual","male","Claude LE MARLET [COE] // Claude Le Marlet [CWE] // Morelet du Museau, Claude [ALLEN]","dijon_FR_gid_3021372","prob. Dijon","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"6e7a1b06-199d-4e00-b7a8-43c37562f69e","individual","male","Giovanni Battista BOERIO [COE] // Giovanni Battista Boerio [CWE] // Boerio, John Baptista [ALLEN]","taggia_IT_gid_3165993","Taggia (Imperia)","1448","1448-11-13","0","1448","1448-11-13","london_GB_gid_2643743","Londra","1515","1515-05-13","0","1515"
"6eb7e591-dd26-4666-aaff-9817e022624b","individual","male","Zacharias DEIOTARUS [COE] // Zacharias Deiotarus [CWE] // Deiotarus, Zacharias [ALLEN]","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1533","1533-01-01","1","1533"
"6f3ea33e-e9c0-4b1b-a69b-2fe18a3da200","individual","male","Robert TONEYS [COE] // Robert Toneys [CWE] // Tones, Robert [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1528","1528-07-01","1","1528"
"6f63bbd3-e2ca-4c88-abca-8cd5c2be51c3","individual","male","Mariano ACCARDO [COE] // Mariano Accardo [CWE] // Accard, Marian [ALLEN]","noto_IT_gid_2523998","Noto, Sicily","1450","1450-01-01","1","1499","1499-12-31","noto_IT_gid_2523998","Noto","1521","1521-01-01","1","1521"
"6f83e940-aa06-4dfb-b7c5-e28aaee1ae55","individual","male","Jan Dirksz van der HAER [COE] // Jan Dirksz van der Haer [CWE] // Harius, Joannes Theodericus [ALLEN]","gorinchem_NL_gid_2755434","Gorinchem (Corkum)","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1538","1538-01-01","1","1540"
"6f9bbd3f-5822-4598-b948-79838f51a1bc","individual","male","Quirinus TALESIUS [COE] // Quirinus Talesius [CWE] // Talesius, Quirinus [ALLEN]","haarlem_NL_gid_2755003","Haarlem","1505","1505-12-21","0","1505","1505-12-21","haarlem_NL_gid_2755003","Haarlem","1573","1573-05-27","0","1573"
"6fbae09a-eada-4de7-8a32-3ff5d6f20120","individual","male","Claudius JANANDUS [COE] // Claudius Janandus [CWE] // Janandus, Claudius [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
